"","control_rep2","exp_rep1","control_rep1","exp_rep2","control_rep3","exp_rep3"
"ENSG00000117280.13",11.0110455297918,10.8908556889277,11.0641838376919,10.9135634374583,11.0194082897739,10.9166846169541
"ENSG00000133065.11",11.8546082391138,11.8977313116167,11.9110946117798,11.9070500150404,11.896582519867,11.8565942936861
"ENSG00000162877.13",6.26664482690327,6.11798054215043,6.21941257518359,6.10633146137866,6.18295525657003,6.273763558411
"ENSG00000174502.19",10.8110952209272,10.8963048830509,10.8300752938227,10.8559056374322,10.8507425980544,10.7472808715243
"ENSG00000276600.5",5.49791712224178,5.36788838851547,5.42124303870904,5.33705711222199,5.37154519560757,5.37147020716919
"ENSG00000196188.12",11.3274126089166,11.7322981835664,11.3124589174039,11.5296723684244,11.308721416572,11.178543364847
"ENSG00000196550.11",7.53745031171611,7.44509827326311,7.44982274359077,7.44787226488059,7.47020696925061,7.41968928277086
"ENSG00000266028.8",11.8068048789452,11.6897277970969,11.8240881576482,11.7009185221652,11.812399202827,11.6942682745863
"ENSG00000263528.8",9.66595792656607,9.64830507661047,9.62168389711356,9.56152411519005,9.67269278582111,9.63905410683326
"ENSG00000266094.8",9.27752322098455,9.46458997174559,9.26414248487724,9.50911268412192,9.28503577350739,9.28658113097176
"ENSG00000234981.1",4.42328659890418,4.36727968035327,4.40750824150021,4.47235243688008,4.38012056878923,4.45723613035347
"ENSG00000143486.16",12.3796026485037,12.3588125259621,12.321843747433,12.3349642346055,12.3234339886824,12.3704451121647
"ENSG00000237605.3",3.55858724977944,3.59209658199242,3.58933204680256,3.54328768165616,3.59946577598185,3.54470612626187
"ENSG00000143479.18",9.96518361016009,9.54175247529741,9.89659236385541,9.55111099603869,9.82297659554514,9.90754911525303
"ENSG00000162889.11",12.9945025871175,13.0277771635469,13.0504565848256,13.0558220299473,13.0511113429069,13.0431207966736
"ENSG00000224114.1",8.88535265538789,8.85250248492779,8.92316908380082,8.86621896834606,8.79960303842121,9.20508454272888
"ENSG00000162892.16",2.85966000739232,2.90470050069809,2.83857970229959,2.9145963812309,2.85190655627506,2.9112632862015
"ENSG00000162896.6",4.95435256035566,5.02014834200743,5.06370201532682,5.00871204784124,5.02007296045723,4.85817125692223
"ENSG00000182795.13",12.6296839484142,12.4586936915477,12.5522666103315,12.4488962040633,12.5736261500213,12.5542533184676
"ENSG00000123836.15",10.4792146705509,10.4175548939939,10.5252393121417,10.4749784284618,10.4611072536596,10.1827124679486
"ENSG00000180667.11",11.4457051087832,11.6913378217998,11.5246302708815,11.5645529199641,11.5100375885546,11.392941653206
"ENSG00000123843.13",6.45500043399989,6.24830262662241,6.36776634754085,6.25354993024216,6.3126958987769,6.3900330514771
"ENSG00000123838.11",4.38965260030153,4.4228090859215,4.33145094245754,4.46461215970302,4.36776183201374,4.38952355314283
"ENSG00000196352.18",11.8486712866134,11.635043045904,11.8047638800845,11.7186789149719,11.7912192221667,11.7357800413704
"ENSG00000117322.19",5.29943894063925,5.22635535377845,5.26087081163064,5.26200630637933,5.26211219362497,5.20992332833666
"ENSG00000117335.21",12.8840236340541,13.0968556008988,12.9613032972535,13.1200543391643,12.9338654433203,12.7946984707313
"ENSG00000203709.14",3.5670803524185,3.62874830679424,3.62641924770985,3.59114893437257,3.55811730537975,3.58771751578247
"ENSG00000076356.7",11.3028221025117,10.8998075468942,11.301398089212,10.9490146475681,11.2992878224853,11.2576435522428
"ENSG00000230937.13",5.88497772912701,6.11296061844457,5.95928654556302,6.09038304719249,5.95114038943764,5.98659314708109
"ENSG00000008118.10",4.85178629001871,4.76772045534567,4.83674199222308,4.72018020564549,4.78553781464336,4.76507625238759
"ENSG00000196878.15",8.16004763351376,8.57159563086524,8.20204681094914,8.73801048544087,8.16664048092975,8.30527025241838
"ENSG00000123689.6",3.80671581480532,3.78867340155249,3.81257374810492,3.79857456626605,3.82688204924869,3.80078818735186
"ENSG00000162757.4",5.70274099600244,5.69110424133834,5.70752903538333,5.76957015354812,5.6751313122126,5.70897143297547
"ENSG00000117595.13",10.4885276167638,10.816252504497,10.5818723929408,10.7754133815179,10.5708941556414,10.4519942898871
"ENSG00000117597.18",11.0909752000494,11.2106391476316,11.1123174697719,11.138146205204,11.1193583648599,11.0342299698877
"ENSG00000143469.21",7.98251581219557,7.92229697814048,8.03848132243856,7.82334255187514,7.96805750837147,7.94566656609069
"ENSG00000203706.9",6.1695695625043,6.18561263633065,6.25588781664505,6.14066475179134,6.20980548302601,6.30123240064644
"ENSG00000082497.12",8.87178435933291,8.70849268049079,8.86614616388961,8.71258927859178,8.86881813797644,8.87185293700042
"ENSG00000228110.4",3.29971490595445,3.29865269551252,3.3223374453671,3.35160560026126,3.31759084527306,3.33793794451585
"ENSG00000054392.13",10.3581986079358,10.5416046780025,10.402837251779,10.4756039498802,10.4405417586606,10.5265810473125
"ENSG00000143473.14",4.76441533401645,4.76369571403354,4.6860434014339,4.68167844711266,4.7852244267092,4.75677321883917
"ENSG00000234004.4",4.47561528175617,4.45234279357254,4.49223853969713,4.531242183466,4.48079926213042,4.49069312684144
"ENSG00000117625.14",10.7646673976238,10.7506551965276,10.7632369435967,10.7604483949112,10.7136638771742,10.5960727334254
"ENSG00000082512.15",7.59485839222724,7.42776883554044,7.5944062345924,7.4221436427493,7.56751450862876,7.30040453477989
"ENSG00000153363.15",8.35982999332249,8.44279446335817,8.33967570740082,8.42037122102333,8.34256832276654,8.40324728878278
"ENSG00000236809.2",5.40823181268165,5.35788919788048,5.35923038991879,5.39227115532172,5.35221514522219,5.36154796830857
"ENSG00000198570.7",4.74947171935917,4.61303949248047,4.691562669458,4.6552251527569,4.77629791467941,4.77947228445586
"ENSG00000170385.10",11.4699141052171,11.7311028686248,11.5605695725233,11.5632839590828,11.4418338557501,11.540684295762
"ENSG00000117650.13",11.425944920484,11.4490382273688,11.4774295825994,11.3690191766578,11.4474842255118,11.3671382630342
"ENSG00000123684.13",12.8733871484827,13.0288304521295,12.9528285097513,12.9482651628412,12.8383645585008,12.7894462740001
"ENSG00000143493.13",11.5437871267799,11.5181261659813,11.5077522320551,11.4950959757297,11.4769756138988,11.4104152226343
"ENSG00000143476.18",11.8246934372037,11.7259180805197,11.7957018117676,11.6355963598062,11.7908895548933,11.77520458771
"ENSG00000220749.4",12.5660904330221,12.6336875305865,12.5406850218472,12.4445633834229,12.6143395188225,12.5775456974517
"ENSG00000226251.8",3.3384450130192,3.34047583376396,3.33114379887422,3.3344655710274,3.36611702111235,3.3415507388496
"ENSG00000066027.12",12.6326718901762,12.641618454549,12.668530691692,12.634027990374,12.6593983072413,12.5388949583409
"ENSG00000225338.1",5.60227398316597,5.68369965472918,5.67310514091687,5.7113517352231,5.63813066344456,5.7983345012653
"ENSG00000065600.13",11.0074102112942,11.1016431998963,11.0354353266782,11.1673873724983,11.0182554594625,11.1139844666272
"ENSG00000287445.1",3.68452766447641,3.63445640355608,3.65824191046919,3.72916294223329,3.71122230493464,3.68492296506904
"ENSG00000117691.10",11.5361811881886,11.4790653977125,11.4492819294522,11.4767811349319,11.5173958698397,11.7076504910717
"ENSG00000260805.3",5.51339937315115,5.52422637185288,5.54490615426007,5.48083873437791,5.5491574396017,5.49147576321475
"ENSG00000288007.1",4.21512960077373,4.24887315027115,4.20099592871388,4.16000363669648,4.21737134855431,4.19978488814769
"ENSG00000162772.18",11.6847907856836,11.9857120171951,11.7443562844916,11.9986789699891,11.7677286747072,11.7873793962523
"ENSG00000123685.9",5.47209116580304,5.58189316566203,5.56293843013219,5.56615839154926,5.4558277949225,5.59095504956769
"ENSG00000117697.15",11.5643850067919,11.5871773563051,11.5258513488612,11.5091299339358,11.5428050529783,11.5305980169811
"ENSG00000203705.11",9.28991248732068,9.29789974315371,9.19827730134801,9.29124853978562,9.30228119917839,9.14971472193122
"ENSG00000198468.11",5.08750757783784,5.10340490155745,5.17117905197245,5.16726651197644,5.12482455549633,5.12597894177557
"ENSG00000162769.13",11.8885622914477,11.8845325287242,11.9734730129765,11.8864852474915,11.8736156188228,11.6675532439216
"ENSG00000143494.16",10.3098274024926,10.3339613102703,10.4104175181735,10.2798057133079,10.3687385506709,10.2657476727601
"ENSG00000174606.14",11.275999285836,11.3375025831864,11.309259237005,11.2415196480123,11.2492123994984,11.1787263089607
"ENSG00000136643.12",11.2356055741054,11.2315759001941,11.2165399353944,11.1619212760057,11.2800280395387,11.1040883218643
"ENSG00000230461.10",6.22314947714932,6.2635834617023,6.31345166248826,6.26409607688579,6.35153415169783,6.28556598896212
"ENSG00000117707.17",11.0369171042711,11.1535491960568,11.1129446655495,10.9942770033157,11.0486971849646,10.9822495108249
"ENSG00000143499.14",11.6170855258558,11.5557686221193,11.4914054411507,11.5165199686747,11.551080934491,11.5468843160213
"ENSG00000152104.12",12.4990001306241,12.5306338378649,12.5454339396402,12.5596891066414,12.4925089576507,12.3702245124675
"ENSG00000117724.15",13.9449904809367,13.9003391210574,13.9498415149757,13.8711965536346,13.961835419343,13.8220207755228
"ENSG00000082482.14",5.31206856082514,5.18402596120782,5.27846081926331,5.22737661327786,5.33984727399265,5.29951780917079
"ENSG00000136636.13",12.7794411728515,12.7766650007581,12.8684853705593,12.7836529381323,12.7857888588026,12.6765825507457
"ENSG00000042781.14",4.94712502349241,4.79942231950753,4.93067418532347,4.82452115294781,4.9251854248293,4.85919212696852
"ENSG00000196482.18",9.70648267095955,8.86020393774803,9.64498904131194,8.84292264733259,9.65287679596135,9.4351190836392
"ENSG00000092978.11",11.0350091037353,11.0725522044715,11.0935589518586,11.0917831791188,10.9866145906519,10.9428113771376
"ENSG00000162814.11",8.41642070543112,8.40997752123595,8.44892954599348,8.36539895724867,8.45592561314403,8.42869872360439
"ENSG00000067533.6",11.9417440645289,11.9403555516657,11.9807802622408,11.8254406697574,11.9194842158979,11.8533961570531
"ENSG00000232480.3",3.73737479232878,3.70260096443492,3.73735097331023,3.73913566556688,3.73317209323096,3.7092000796712
"ENSG00000092969.12",13.0373173418276,12.5700234360236,13.0049523914578,12.3961342959872,12.99091133658,12.718173028037
"ENSG00000143353.12",10.4626485027,10.5131538569511,10.4052330511918,10.4250133319951,10.4097046156726,10.3923953929221
"ENSG00000215817.9",4.02921185928995,4.02128103511191,4.03456690301202,4.07192917343098,4.04369150901441,4.04411464090727
"ENSG00000196660.12",9.18486200341388,8.89945111509437,9.14983935414679,9.02025142550672,9.12626050562065,9.03909236373004
"ENSG00000136628.18",14.5607332730068,14.5455209906049,14.4979731367128,14.4633159180164,14.5134415148896,14.3981935456958
"ENSG00000162813.18",11.6511356574729,11.7030784358297,11.6133364838006,11.704124744587,11.5718888525659,11.6300928780782
"ENSG00000067704.10",13.8347535202839,13.8997155757347,13.8695472286834,13.9155658988031,13.8427404902506,13.7516449664374
"ENSG00000118873.17",12.3822559190566,12.453061565719,12.4399513760906,12.5364137127002,12.3693553938221,12.1964477296824
"ENSG00000218283.2",10.6115580733225,10.6035973193408,10.6219211040078,10.6898150042644,10.5877080317576,10.6369163980614
"ENSG00000232883.1",3.44492232656047,3.42830833186859,3.41334154435514,3.44898117430418,3.42518801931566,3.44035365305264
"ENSG00000116141.17",9.1416834519563,8.80673885750114,9.22825753715139,8.96616770064919,9.24870463406604,9.14514083134789
"ENSG00000162817.7",9.94553293444316,9.98215512120316,10.0795843784974,10.1730339221318,10.082883926057,10.0547429148993
"ENSG00000117791.16",8.14068355909586,7.96626032871629,8.19486004164606,8.00593203462334,8.19050511246999,8.10731753134835
"ENSG00000186205.14",11.0351781863755,10.9551626620559,10.9799473554274,10.9419522479759,11.0117461725162,10.9857301619108
"ENSG00000136630.13",4.15855220713906,4.17573227924782,4.15214079206996,4.25345259752046,4.09392548001931,4.19841705849298
"ENSG00000143507.18",9.98832939835012,10.1869185404451,10.0416247754635,10.1213033663103,10.0445023270405,10.0823089172189
"ENSG00000228437.5",3.41699524055277,3.41965434764869,3.47037100027032,3.44047782576471,3.40729438433787,3.42619223001156
"ENSG00000143498.18",9.67573008637274,9.66985553796478,9.70078827517386,9.52175989634991,9.71607788507615,9.56318030480383
"ENSG00000225265.2",7.26983704460348,7.45400562087775,7.39186113586129,7.30595849148622,7.24773089775077,7.2839075438702
"ENSG00000154305.18",12.5714695652116,12.5772462789297,12.5638617189205,12.5259732224395,12.5477616781498,12.4131630677177
"ENSG00000272750.1",6.70447367211675,6.71550609942912,6.72055514323214,6.6675243412827,6.73185239843635,6.82922920106995
"ENSG00000186063.13",12.6315954749794,12.6036004201801,12.6330049241844,12.4902058335994,12.6239353331452,12.5036280678772
"ENSG00000162819.12",11.6341577238474,11.7830695908037,11.657778267487,11.5477450076688,11.6101836507721,11.5275908320771
"ENSG00000154309.9",10.1396365254339,10.3400740602049,10.1443279994668,10.2935016722349,10.1617335080788,10.2173249500463
"ENSG00000187554.14",6.33743064381284,6.1128394970851,6.32330391329054,6.18059483514692,6.3723994999592,6.21045604522463
"ENSG00000143502.16",8.1601731557633,7.76128484292187,8.1609307676861,7.80506306898052,8.27278695166325,8.23745623738107
"ENSG00000203697.12",5.74794358228619,6.1112546043477,5.75574172563957,5.94675103463471,5.73825961941297,5.81937812968081
"ENSG00000162909.18",14.5109795666513,14.445129754387,14.4364134681238,14.3532437569661,14.4806320342737,14.4920214850055
"ENSG00000143514.18",13.1744391668814,13.2384174961334,13.2325817499426,13.2706875306576,13.2278877199118,13.0989906538907
"ENSG00000288999.2",4.16269777688631,4.15541426218851,4.13745502543669,4.1335950248189,4.12212559459687,4.15739622329012
"ENSG00000188460.4",3.2830110480672,3.31109529675573,3.32931772608485,3.35788811917035,3.30384268304153,3.31758940341172
"ENSG00000291068.1",7.66318963417472,7.61898554015905,7.71177988637277,7.74506803787739,7.71217148220517,7.68886315866043
"ENSG00000290989.1",5.3973078303537,5.47676854653779,5.3867184999352,5.42545290721534,5.41533359958675,5.45456288853003
"ENSG00000143756.12",12.1502241453208,12.3093127062138,12.183000393905,12.1592907415069,12.1645118604878,12.0925975559626
"ENSG00000143753.14",12.464185580891,12.5746349809999,12.4436725235703,12.5270680991456,12.4806356728571,12.4784605432501
"ENSG00000237101.1",3.57127666872213,3.55643608861898,3.55794502583529,3.61428075488399,3.56948572306944,3.63777140950199
"ENSG00000143748.18",11.6435063753625,11.5778697990601,11.5328206489493,11.5742529339545,11.5899062340697,11.5202632128892
"ENSG00000143771.12",12.6129539200878,12.7298987016695,12.6161611990263,12.755596806292,12.63407984953,12.7285341419587
"ENSG00000162923.18",13.299742969332,13.3403107479686,13.3385218972917,13.3194820475018,13.2917368289689,13.2113785244619
"ENSG00000143786.8",6.92119562489166,6.69819965353558,6.84635757614816,6.89352538490397,6.92618673535315,6.90991728807015
"ENSG00000185842.16",9.46935842277628,9.65157618030405,9.47105287041269,9.62768766053552,9.49463294442095,9.30957106804338
"ENSG00000143815.15",13.8447543576799,13.8478890542832,13.8706330327084,13.7391249983424,13.8082358007578,13.7526581759478
"ENSG00000154380.19",14.9115954372136,15.0594701155888,15.0022493143044,14.9289700533237,14.9440777268781,14.8824096232938
"ENSG00000289602.1",3.82367001064148,3.79348281586963,3.82822554297556,3.79809621682113,3.78916827667004,3.83237642948172
"ENSG00000143742.14",14.9966462596427,15.1323478729527,15.0219785551356,14.8917823613756,14.9413010581412,14.9851719774428
"ENSG00000143819.13",12.3868830165423,12.0694170259661,12.3549635893868,12.0352311318798,12.3789005594696,12.4590549750318
"ENSG00000242861.1",5.4268286199404,5.48502883820057,5.47375905901674,5.54267577893862,5.47016986815883,5.39965576253003
"ENSG00000196187.12",11.7363171828896,11.9231818515626,11.7787369249516,11.8909427562463,11.7574422758576,11.7408118767699
"ENSG00000243709.1",5.21124278084149,5.29339759987112,5.21674862837522,5.26429948151023,5.13687031331018,5.19494058413818
"ENSG00000143811.20",10.8093482332888,10.7782172058242,10.8184705315156,10.8477033323557,10.831381578869,10.9733350408917
"ENSG00000143751.10",11.2169370138543,11.4350035399706,11.3117997548365,11.4439070553096,11.3170546410648,11.2759512411326
"ENSG00000163041.13",14.0134509315031,14.0171063363128,14.0203833785322,13.9366076916419,14.0390177746892,14.1583658535762
"ENSG00000225518.3",4.28741079846148,4.19996693564819,4.20335673227686,4.10651913767361,4.17089325731035,4.18599297104338
"ENSG00000182827.9",11.9691600859722,12.1703722199817,12.1159922636031,12.0598340717519,12.0001923314074,11.9708981988995
"ENSG00000185155.12",5.07965727073918,4.96920856127046,5.00923328813401,4.99813183218482,5.06307156368635,5.12618061846649
"ENSG00000183814.16",10.1297145438005,10.1683610827338,10.0883506577647,10.1769493616059,10.0343893398406,10.0487203243341
"ENSG00000143799.14",15.0885325851832,15.0106170799511,15.0997089205878,15.0419310799709,15.0926574991962,15.045256962188
"ENSG00000229965.1",5.7653566363426,5.8568703218337,5.70029180935123,5.92952741722991,5.72500253643643,5.91155108507404
"ENSG00000203685.11",5.81229579356947,5.78974384885412,5.77418103538103,5.92405679870595,5.88013184805307,5.78512724584028
"ENSG00000143772.11",9.19985049357591,9.09702216134952,9.27626045366819,9.06709660073128,9.28791964442765,9.22464032191104
"ENSG00000143801.18",5.19098360688737,5.06816109835186,5.11788165505153,5.15239646640056,5.11820156332649,5.0294520248031
"ENSG00000163050.18",4.44381494522222,4.46081295212067,4.45876437311596,4.55334468548123,4.46974679362682,4.52418910202587
"ENSG00000143776.20",11.8204348956165,11.8495596077261,11.877685727945,11.9235285337152,11.8177272219449,11.6294238730127
"ENSG00000181450.18",11.0296170822212,11.2235208310943,11.0835208034675,11.0411184440288,10.9853041106341,10.8888407501644
"ENSG00000143740.15",11.3569808148595,11.3388477697059,11.3434032724046,11.3367161039509,11.4386210671977,11.4979944105317
"ENSG00000081692.13",10.0762271767255,10.0319233463395,9.94573910056126,9.99449609539955,10.0733368994469,10.1537482126196
"ENSG00000286389.2",4.41909737585009,4.34353631996512,4.32545555025453,4.29502587191894,4.37033380574159,4.36114512542205
"ENSG00000143816.8",8.13788567251601,8.06849501556891,8.33119812314133,8.03577350910037,8.2116367909108,8.15710312983941
"ENSG00000143761.17",14.9068807163856,14.8795250884798,14.8653414739745,14.904777914504,14.917579437643,15.0407174050618
"ENSG00000143793.13",9.97962052981988,9.94582613642138,9.98028344686017,9.90669405871231,10.0110973305565,10.1291855241038
"ENSG00000162910.19",10.3463832369238,10.1226482379507,10.2424747437006,10.2463033402024,10.3257310984242,10.5291264610063
"ENSG00000143774.18",12.3542058677194,12.2624970418655,12.2423084990565,12.2851312681766,12.330778157003,12.5440689736213
"ENSG00000198835.4",5.5739135074552,5.51358409603676,5.60750363873837,5.59279138284327,5.58972301378664,5.54086321672442
"ENSG00000181873.13",9.37591560916334,9.34595666133853,9.37527517141134,9.36054879497425,9.40382333161181,9.34314708215637
"ENSG00000162913.10",4.61200130891763,4.58010523013283,4.61471629923376,4.57374212474731,4.61436824498897,4.62804423584964
"ENSG00000154358.23",10.7916525029457,10.8280251811723,10.8200357003586,10.8894231360979,10.8148904418048,10.6618612347315
"ENSG00000269934.3",5.59956058774519,5.4984282798037,5.56516624930928,5.5101758841859,5.49252372389705,5.57998512035682
"ENSG00000270110.2",4.07469834606178,4.09554446922761,4.06199480068443,4.06357329290389,4.08488305639887,4.03929733724663
"ENSG00000287315.1",6.82896847209005,6.96227565968611,6.88771016345749,6.92242896322716,6.86808446117967,6.77777234254288
"ENSG00000154370.16",11.3248856050228,11.288307384213,11.2423496222699,11.2303133418916,11.3095055127438,11.3739075631043
"ENSG00000231563.3",4.48337376351573,4.45532867055778,4.43840445524453,4.44387743195028,4.40085886146885,4.45254615967984
"ENSG00000162931.12",7.44277552655446,7.56458648173932,7.51444070678407,7.61580224214682,7.61666388768379,7.53349071278689
"ENSG00000181218.6",9.03352707836656,8.98563545293852,8.94264743527831,9.03693240743228,8.99529222493456,9.19511980137175
"ENSG00000196890.5",4.87126947569761,4.83506912909973,4.86462106270138,4.83353128848561,4.85574482985993,4.84774959349418
"ENSG00000168159.15",13.2234983523386,13.1489198547871,13.2182129793733,13.1623724227464,13.2402407320351,13.3720999097861
"ENSG00000234975.6",5.65288539670511,5.48380731707854,5.58121139926585,5.55370069728727,5.59358266433179,5.72030564088423
"ENSG00000116574.6",13.0516155673498,12.834913450481,13.0801297093538,12.7432812207874,13.0525132046282,12.837414456776
"ENSG00000177788.7",9.18548780493443,9.11354030021026,9.12598155344841,9.15377134348942,9.15948055377795,9.06230220731759
"ENSG00000168118.12",12.4943774888323,12.4853682016138,12.4982326508109,12.3607893500045,12.4574949573153,12.4642816148
"ENSG00000154429.11",10.5532519229614,10.6413768438612,10.6200566737474,10.6046736784954,10.5794331467218,10.5520702320245
"ENSG00000143632.15",8.19603298535475,7.98061245697677,8.15569939630826,7.81357794156945,8.21903825528381,8.1367237816223
"ENSG00000069248.12",13.1243933512712,13.1112674966452,13.1032429553926,13.0913070425462,13.1296446578274,13.0221511911656
"ENSG00000135776.5",11.7702101964249,11.9448125895168,11.83677782868,11.7826002147641,11.7650556253509,11.7223437726943
"ENSG00000135801.11",11.3621366675184,11.3225546509402,11.3565664342585,11.3713265957191,11.279727410025,11.3233872820484
"ENSG00000135763.10",11.8991939265515,11.7699117858906,11.8229558584418,11.8183374205036,11.831037497469,11.8197843047267
"ENSG00000143641.10",13.1495488290285,13.1866903900707,13.125969644263,13.1762641672787,13.1475887601583,13.1658790113916
"ENSG00000177614.11",9.54493561829857,9.59060105688018,9.61199874269947,9.63469980763793,9.59657411492313,9.58232207747927
"ENSG00000135775.14",11.9434880950914,11.9880513083497,11.8440749413675,11.9331026807236,11.9015604030832,11.8667562428506
"ENSG00000135744.9",8.98846787320973,9.14623916082209,9.20970549705122,9.39666721220186,9.1267059030073,9.21121446646644
"ENSG00000135773.13",5.64683555495875,5.67375966792397,5.64495991772084,5.61732192106292,5.74340323364792,5.67832200067311
"ENSG00000119280.17",13.5262818324518,13.3513214846615,13.5029061131885,13.4004349407519,13.5500067341153,13.5390968066975
"ENSG00000223393.2",5.79027675414176,5.80442280838968,5.82993227055829,5.83143531983045,5.7971129628573,5.82660297247785
"ENSG00000143643.13",11.1627133489978,11.1310666283807,11.110464093906,11.0886678228451,11.1085412135517,11.0945950500096
"ENSG00000173409.14",9.64555392476035,9.73556288743393,9.68417104808163,9.7231901918919,9.69821916854443,9.7269751462261
"ENSG00000182118.8",10.2687426083394,10.2659793571574,10.1981204482804,10.3008059921042,10.2233813331559,10.3413996999389
"ENSG00000119283.16",5.45389617069091,5.4740407690909,5.53083065991444,5.52930686345248,5.44518043717741,5.47797846299613
"ENSG00000143633.13",10.61415053908,10.7008022992899,10.6236781998252,10.7670519515047,10.6442362348365,10.6841426852302
"ENSG00000116906.13",13.0130243873579,13.003082369305,12.9592868487258,12.9130985032395,13.0015277487909,12.9655135142585
"ENSG00000116903.7",10.4031648620033,10.4583290768504,10.4506590683114,10.414081178946,10.4327003961495,10.3389798890651
"ENSG00000010072.16",10.4987768969796,10.5834484049151,10.4879568985382,10.5590722282143,10.4953062902041,10.4489847963681
"ENSG00000135766.9",9.07924733754366,9.05288132077488,9.10262249691945,9.04567519714584,9.09707084423976,9.1118261952017
"ENSG00000233461.6",7.87662501521179,7.99325383949136,7.90262540508604,7.88221898094917,7.92557401467245,7.95740170309356
"ENSG00000116918.15",11.2782291768061,11.4717214654705,11.3224419188141,11.2784250708682,11.2380017730508,11.193872287012
"ENSG00000162946.24",8.27068691880005,8.29344398905677,8.21214635503548,8.32271240943856,8.24127106200432,8.19079759152913
"ENSG00000116991.12",12.3684328774803,12.2336405188602,12.442288777632,12.3075180960777,12.3933029454394,12.2005615199298
"ENSG00000212916.6",8.68519623184475,8.61208553507233,8.70040797783527,8.67581311704847,8.73827890699735,8.50306787245873
"ENSG00000135778.12",12.1834696277557,12.2697772042191,12.1622897433978,12.2459800326148,12.1957219352511,12.3420606063813
"ENSG00000135749.20",10.6712475161569,10.6897676153612,10.6810702099983,10.7206741662481,10.6707731537837,10.6525468691148
"ENSG00000231940.1",3.8688680215057,3.84933089254506,3.85170041433184,3.8798162603592,3.83418370886673,3.86686419127956
"ENSG00000143674.11",10.9753298149567,10.9807243542482,11.1311308088626,10.9554225090214,11.0495521113643,10.8592641017658
"ENSG00000289305.1",3.78601103647737,3.8014790653542,3.7486740316287,3.85148811450574,3.79501108352611,3.79765998398396
"ENSG00000135750.15",9.77732098269433,10.0401455440475,9.91699900965327,10.053571528556,9.86346386516372,9.82730208141334
"ENSG00000183780.13",5.76142818270159,5.6681351352544,5.80372631484453,5.6424329067115,5.75876254687302,5.71810888840182
"ENSG00000231663.3",3.92228715907061,3.93377435387019,3.9415575621584,4.02955908761847,3.94299078682382,3.95137430915832
"ENSG00000168275.16",10.5303536752759,10.6663403254278,10.4679392673299,10.6032454081372,10.5251728516054,10.5353511848309
"ENSG00000059588.10",10.8630433242416,11.038040234579,10.9356894578047,11.0649388605497,10.9222795049041,10.7602741561711
"ENSG00000168264.11",13.6370379732919,13.7973217239537,13.7277497208093,13.7611294415805,13.6964442725366,13.6663589712097
"ENSG00000227630.4",4.12872965671767,4.11774490399651,4.16249122501615,4.06898112093673,4.15087910229927,4.09812529656152
"ENSG00000238005.5",3.97043634254409,3.95063960022921,3.97466463883139,3.95508100377551,3.95445652453728,3.98926418809034
"ENSG00000280587.3",5.04467620404423,5.06802752437916,4.97527694931196,5.0704659430853,5.00263883952753,4.99399962043884
"ENSG00000273416.1",3.44688039348968,3.47373216014197,3.49205903057867,3.50997714734229,3.46080773028333,3.50190304130246
"ENSG00000173726.11",15.2192034615157,15.2627075881443,15.227244264359,15.1791892179963,15.2055046081828,15.1783353027356
"ENSG00000207181.1",3.30808013709514,3.28893406652251,3.30141406436028,3.36289228548771,3.32306785217219,3.31744343278869
"ENSG00000188739.15",6.24049399234227,6.31999761329529,6.37725465089148,6.37714258289067,6.31737783127744,6.34974285509819
"ENSG00000054267.22",12.2159433239545,12.3293700949603,12.332491815595,12.3300385321387,12.2566354724877,12.0674641623406
"ENSG00000152904.11",11.0756409465146,11.1802800069576,11.0377817743877,11.0623304721655,11.0278586625074,10.9817569904927
"ENSG00000285053.1",9.20315394472008,9.29580162105625,9.19233686578438,9.17300457090832,9.23534186409247,9.09495554553997
"ENSG00000284770.2",4.84649694212172,4.92380096262886,4.85529349747022,4.87913082053651,4.86854217634962,4.90811515320816
"ENSG00000162885.14",11.8793761361287,11.9580380802416,11.9598671340488,12.0345020576124,11.8990729550128,11.8431633398616
"ENSG00000168243.11",11.5968139706085,10.9080545340094,11.4781789618967,10.8343597336191,11.5678264014035,11.3605975780811
"ENSG00000143669.16",10.231600073738,10.3137517902994,10.2643150997721,10.4143020400127,10.2288876031632,9.96616317762932
"ENSG00000116962.15",13.7207708031174,13.9163067615806,13.7913884278773,13.9315362543005,13.7386362954894,13.7389056632124
"ENSG00000077585.14",11.2203299961893,11.2836421846181,11.2062644594954,11.2302129101337,11.2453926805773,11.2556389027012
"ENSG00000086619.15",12.8143535213143,12.1194679901842,12.7583929346861,12.0077453889596,12.7237165125874,12.5248639962604
"ENSG00000186197.15",11.4696037816095,11.3784153489107,11.3432763913781,11.2895454782279,11.3686578280412,11.3688186503991
"ENSG00000116977.19",13.0382020041683,13.2501573321393,12.9688165105856,13.1669207910739,12.9646940864072,13.0379660352317
"ENSG00000223776.5",8.38076133068745,8.47117159965073,8.31596167679108,8.47420482446491,8.4149394895859,8.50437781799318
"ENSG00000273058.2",4.62298297414824,4.62495969159076,4.62447565836062,4.57842765527122,4.5825008969677,4.58701828142299
"ENSG00000230325.1",3.39848130523454,3.46354403897753,3.44994216205642,3.44698231570879,3.45243722691558,3.41064965344628
"ENSG00000119285.11",13.0649608192929,13.0415572612396,13.0184934397875,13.0062824532909,13.0215363873407,12.8840545583183
